Season,Team,G_Bat,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP_x,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR_Bat,W,L,SV,G_Pitch,GS,IP,K/9,BB/9,HR/9,BABIP_y,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR_Pitch,OD,Current,AVG Salary,Median
2007,STL,2440,6211,141,725,690,56,8.1%,14.6%,0.132,0.303,0.274,0.337,0.405,0.326,,94,-12.7,-61.3,40.6,18,78,84,34,678,162,1435.2,5.92,3.19,1.05,0.293,68.1%,43.5%,9.6%,91.2,4.67,,4.66,4.67,9.8,90286823,90286823,3224529,1000000
2007,TBR,2229,6280,187,782,750,131,8.7%,21.1%,0.165,0.318,0.268,0.336,0.433,0.335,,103,8.4,29.5,-66,17.6,66,96,28,645,162,1429.2,7.52,3.58,1.25,0.331,66.8%,41.8%,11.1%,92,5.53,,4.7,4.47,9.2,24123500,24123500,893463,411000
2007,TEX,2313,6214,179,816,768,88,8.1%,19.7%,0.163,0.305,0.263,0.328,0.426,0.329,,94,12.6,-33.4,-26.5,15.1,75,87,42,629,162,1430,6.14,4.2,0.98,0.303,69.4%,46.5%,9.7%,91.5,4.76,,4.83,4.82,9.1,68318675,68318675,2439953,550000
2007,TOR,2308,6197,165,753,719,57,8.6%,16.8%,0.16,0.29,0.259,0.327,0.419,0.326,,95,-11.3,-47.2,-0.8,16.2,83,79,44,582,162,1448.2,6.63,2.98,0.98,0.282,71.8%,48.7%,10.6%,91.9,4,,4.28,4.15,17.5,81942800,81942800,3034919,1025000
2007,WSN,2528,6201,123,673,646,69,8.5%,18.2%,0.134,0.3,0.256,0.325,0.39,0.315,,88,-10.8,-108.6,39.1,13.2,73,89,46,750,162,1446.2,5.79,3.61,1.16,0.286,72.0%,39.7%,9.6%,89.7,4.58,,4.92,4.93,4.4,37347500,37347500,1287845,500000
2008,ARI,2280,6156,159,720,683,58,9.5%,20.9%,0.164,0.299,0.251,0.327,0.415,0.324,,88,12.1,-83.9,-17.2,9.5,82,80,39,606,162,1434.2,7.71,2.83,0.92,0.297,70.9%,45.3%,9.9%,91.4,3.99,,3.84,3.87,22.9,65386212,65386212,2514854,752500
2008,ATL,2407,6368,130,753,721,58,9.7%,16.1%,0.138,0.309,0.27,0.345,0.408,0.332,,99,-5.8,-12.5,54.2,24.5,72,90,26,707,162,1440.2,6.72,3.66,0.97,0.293,69.7%,48.3%,11.4%,90.8,4.47,,4.35,4.2,7.9,102365683,102365683,3412189,428750
2008,BAL,2340,6211,172,782,750,81,8.6%,15.9%,0.162,0.296,0.267,0.333,0.429,0.333,,99,-5.1,-17,-7.7,19,68,93,35,653,161,1422,5.84,4.35,1.16,0.298,70.1%,44.6%,10.7%,91.7,5.15,,5.14,5.04,3.4,67196246,67196246,2099883,477500
2008,BOS,2293,6402,173,845,807,120,10.1%,16.7%,0.168,0.315,0.28,0.358,0.447,0.351,,110,-4.7,72.2,35.4,32.9,95,67,47,628,162,1446.1,7.37,3.41,0.91,0.289,72.6%,43.5%,9.2%,92.2,4.01,,4.09,4.23,18.4,133390035,133390035,4763930,2500000
2008,CHC,2345,6384,184,855,811,87,10.0%,18.6%,0.165,0.321,0.278,0.354,0.443,0.349,,104,6.1,33.2,64.1,30.1,97,64,44,639,161,1450.2,7.84,3.4,0.99,0.281,74.0%,41.6%,9.8%,91.5,3.87,,4.09,4.14,20.6,118345833,118345833,4383179,3175000
2008,CHW,2298,6231,235,811,785,67,8.7%,16.3%,0.185,0.281,0.263,0.332,0.448,0.339,,101,-27.4,-17.7,-43.6,15.5,89,74,34,626,163,1457.2,7.08,2.84,0.96,0.298,71.0%,45.5%,10.0%,92.2,4.11,,4,4.01,24.1,120794332,120794332,4645936,2775000
2008,CIN,2392,6188,187,704,677,85,9.0%,18.2%,0.161,0.278,0.247,0.321,0.408,0.319,,87,1.1,-103.2,43.7,13.8,74,88,34,669,162,1442.1,7.66,3.48,1.25,0.312,72.5%,42.7%,12.7%,92.2,4.55,,4.54,4.18,9.1,74117695,74117695,2647061,1112500
2008,CLE,2199,6299,171,805,772,77,8.9%,19.3%,0.162,0.305,0.262,0.339,0.424,0.334,,103,0.7,24.6,-2.8,24,81,81,31,561,162,1437,6.18,2.78,1.06,0.301,70.7%,44.7%,10.5%,90.8,4.46,,4.33,4.28,13.2,78970066,78970066,3037310,2175000
2008,COL,2310,6312,160,747,714,141,9.0%,19.2%,0.152,0.308,0.263,0.336,0.415,0.33,,88,15.2,-80.7,-40.3,8.1,74,88,36,647,162,1446,6.48,3.5,0.92,0.309,68.5%,46.8%,10.0%,91.8,4.77,,4.3,4.32,19.5,68655500,68655500,2640596,887500
2008,DET,2267,6331,200,821,780,63,9.0%,17.0%,0.173,0.301,0.271,0.34,0.444,0.343,,106,-6.7,42.3,-93.8,16.8,74,88,34,602,162,1445,6.17,4.01,1.07,0.302,69.4%,42.0%,9.7%,92.5,4.91,,4.79,4.86,8.3,137685196,137685196,4589507,1487500
2008,HOU,2312,6051,167,712,684,114,7.4%,17.4%,0.152,0.296,0.263,0.323,0.415,0.322,,93,0.4,-49.2,89.3,23.3,86,75,48,649,161,1425.1,6.91,3.11,1.24,0.293,72.8%,43.3%,12.1%,91.6,4.39,,4.53,4.24,11.4,88930414,88930414,3293719,1100000
2008,KCR,2250,6118,120,691,650,79,6.4%,16.4%,0.128,0.307,0.269,0.32,0.397,0.315,,87,-9.5,-109.1,-29.6,7.4,75,87,44,601,162,1445.2,6.75,3.21,0.99,0.298,69.1%,41.9%,9.2%,92.3,4.5,,4.21,4.36,16.7,58245500,58245500,2240212,1306250
2008,LAA,2229,6155,159,765,721,129,7.8%,16.0%,0.145,0.299,0.268,0.33,0.413,0.324,,96,-1,-30.9,-6.5,17.6,100,62,66,545,162,1451.1,6.86,2.83,0.99,0.296,73.0%,44.3%,9.8%,92.4,4,,4.12,4.17,17.5,118825333,118825333,4243762,1325000
2008,LAD,2376,6194,137,700,659,126,8.8%,16.7%,0.134,0.301,0.264,0.333,0.399,0.321,,93,5.1,-51.1,20.4,16.7,84,78,35,623,162,1447.1,7.49,2.98,0.76,0.295,72.6%,49.6%,9.3%,92.9,3.68,,3.67,3.77,20,118588536,118588536,4089260,600000
2008,MIA,2361,6206,208,770,741,76,8.7%,22.1%,0.179,0.3,0.254,0.326,0.433,0.33,,96,5.7,-27.5,14.2,18.5,84,77,36,672,161,1435.1,7.07,3.67,1.01,0.29,70.6%,41.7%,9.8%,91.9,4.44,,4.37,4.42,15.1,19811500,19811500,619109,393750
2008,MIL,2227,6252,198,750,722,108,8.8%,19.2%,0.179,0.287,0.253,0.325,0.431,0.329,,97,8.9,-11.7,58.8,24.6,90,72,45,607,162,1455.2,6.86,3.26,1.08,0.285,74.5%,45.4%,11.7%,92.2,3.87,,4.34,4.14,14.6,80937499,80937499,2790948,2000000
2008,MIN,2287,6331,111,829,791,102,8.4%,15.5%,0.129,0.316,0.279,0.34,0.408,0.328,,99,12.3,4.7,-30.5,19.3,88,75,42,648,163,1459,6.14,2.5,1.13,0.301,72.0%,42.0%,10.2%,92.2,4.18,,4.3,4.29,12.8,56932766,56932766,2277311,1050000
2008,NYM,2405,6388,172,799,751,138,9.7%,16.0%,0.154,0.296,0.266,0.34,0.42,0.332,,100,12.7,13.4,72,28.9,89,73,43,719,162,1464.1,7.26,3.63,1,0.289,73.6%,43.1%,10.5%,92.2,4.07,,4.32,4.26,13,137793376,137793376,4593113,1993750
2008,NYY,2330,6257,180,789,758,118,8.6%,16.2%,0.156,0.302,0.271,0.342,0.427,0.338,,104,-6.7,24.3,-28.4,21.3,89,73,42,637,162,1441.2,7.12,3.05,0.89,0.307,71.0%,45.7%,9.3%,91.7,4.28,,3.96,4.08,16.9,209081577,209081577,6744567,1875000
2008,OAK,2282,6138,125,646,610,88,9.4%,20.0%,0.127,0.289,0.242,0.318,0.369,0.306,,86,12.4,-92.7,27.1,14.7,75,86,33,602,161,1435,6.65,3.61,0.85,0.287,72.2%,41.2%,8.0%,90.7,4.01,,4.19,4.53,14.6,47967126,47967126,1713112,455000
2008,PHI,2396,6273,214,799,762,136,9.3%,17.8%,0.182,0.283,0.255,0.332,0.438,0.334,,98,23.6,4.7,123.4,32.8,92,70,47,630,162,1449.2,6.71,3.31,0.99,0.292,74.8%,44.8%,10.8%,91.2,3.89,,4.3,4.21,14.9,98269880,98269880,3388617,1400000
2008,PIT,2340,6278,153,735,705,57,7.6%,16.5%,0.145,0.29,0.258,0.32,0.403,0.317,,89,0.1,-89.2,-48.6,6.3,67,95,34,659,162,1455,5.96,4.06,1.09,0.311,69.5%,44.0%,10.8%,92.3,5.1,,4.84,4.74,10.3,48689783,48689783,1872684,480250
2008,SDP,2343,6244,154,637,615,36,8.3%,20.2%,0.14,0.294,0.25,0.317,0.39,0.311,,92,-4.2,-63.7,2.6,13.8,63,99,30,653,162,1458.1,6.79,3.46,1.02,0.294,70.9%,42.4%,10.1%,90.3,4.41,,4.33,4.33,12.7,73677616,73677616,2376697,700000
2008,SEA,2296,6176,124,671,631,90,6.8%,14.4%,0.124,0.294,0.265,0.318,0.389,0.31,,90,-8.9,-86.1,-52.4,7.6,61,101,36,631,162,1435.1,6.37,3.93,1.01,0.307,70.7%,44.7%,9.8%,91.5,4.73,,4.59,4.64,9.4,117666482,117666482,4525634,1650000
2008,SFG,2382,6145,94,640,606,108,7.4%,17.0%,0.12,0.305,0.262,0.321,0.382,0.309,,83,-15.4,-149.4,55.9,10.3,72,90,41,640,162,1442,7.74,4.07,0.92,0.3,71.4%,39.2%,8.8%,91.9,4.38,,4.24,4.44,14.8,76594500,76594500,2641190,650000
2008,STL,2396,6370,174,779,744,73,9.1%,15.5%,0.152,0.312,0.281,0.35,0.433,0.342,,107,-10,46.4,90.6,34,86,76,42,668,162,1454,5.92,3.07,1.01,0.295,72.9%,45.3%,10.3%,92.4,4.2,,4.4,4.37,9.1,99624449,99624449,3018923,1000000
2008,TBR,2299,6312,180,774,735,142,9.9%,19.4%,0.162,0.302,0.26,0.34,0.422,0.335,,105,5.6,43.8,30.3,29.2,97,65,52,610,162,1457.2,7.06,3.25,1.02,0.277,74.0%,40.8%,9.3%,92.6,3.82,,4.22,4.35,19.2,43820597,43820597,1460687,414650
2008,TEX,2281,6478,194,901,867,81,9.2%,18.6%,0.179,0.325,0.283,0.354,0.462,0.355,,112,11.1,108.1,-97.3,23.5,79,83,36,619,162,1442,6.01,3.9,1.1,0.315,65.6%,43.2%,10.2%,92.4,5.37,,4.83,4.82,9.2,67712326,67712326,2334908,810000
2008,TOR,2244,6191,126,714,681,80,8.4%,15.2%,0.135,0.295,0.264,0.331,0.399,0.322,,94,-10.9,-60.7,19.1,17.3,86,76,44,583,162,1446.2,7.37,2.91,0.83,0.284,74.8%,46.6%,9.3%,92.5,3.49,,3.81,3.92,22.3,97793900,97793900,3621996,1550000
2008,WSN,2397,6192,117,641,608,81,8.6%,17.7%,0.122,0.292,0.251,0.323,0.373,0.31,,84,-16.8,-145.4,32.7,8.5,59,102,28,678,161,1434,6.67,3.69,1.19,0.296,70.1%,42.4%,11.6%,91.2,4.66,,4.71,4.49,7.9,54961000,54961000,1895207,1000000
2009,ARI,2301,6269,173,720,686,102,9.1%,20.7%,0.165,0.299,0.253,0.324,0.418,0.324,,89,13.1,-75.3,53.6,17.5,70,92,36,645,162,1447.2,7.2,3.26,1.04,0.298,69.8%,43.2%,10.3%,91.6,4.44,,4.2,4.17,13.5,73086666,73086666,2811026,1725000
2009,ATL,2335,6335,149,735,700,58,9.5%,16.8%,0.142,0.3,0.263,0.339,0.405,0.327,,97,-20.2,-44.2,67.6,22.2,86,76,38,650,162,1462.2,7.58,3.26,0.73,0.299,73.8%,46.4%,8.1%,92,3.57,,3.66,3.91,19.7,96726166,96726166,3335385,1237500
2009,BAL,2281,6233,160,741,708,76,8.3%,16.3%,0.147,0.3,0.268,0.332,0.415,0.328,,93,-20.1,-74.3,-28.1,11.6,64,98,31,646,162,1429,5.88,3.44,1.37,0.307,70.3%,41.7%,11.6%,92.1,5.16,,5.03,4.78,6.8,67101666,67101666,2580833,1500000
2009,BOS,2317,6344,212,872,822,126,10.4%,17.7%,0.184,0.301,0.27,0.352,0.454,0.351,,106,-7.7,40.7,-19.8,24.4,95,67,41,625,162,1436.2,7.71,3.32,1.05,0.309,73.0%,40.9%,9.4%,93,4.35,,4.14,4.25,18.5,121745999,121745999,4058200,1625000
2009,CHC,2343,6244,161,707,678,56,9.5%,19.0%,0.152,0.296,0.255,0.332,0.407,0.324,,90,-13.2,-89.3,39,14.5,83,78,40,641,161,1445.1,7.92,3.65,1,0.285,74.4%,42.8%,10.0%,92,3.84,,4.11,4.14,18.5,134809000,134809000,5392360,2200000
2009,CHW,2241,6132,184,724,695,113,8.7%,16.7%,0.153,0.285,0.258,0.329,0.411,0.326,,91,-13,-84,-45.1,8.6,79,83,36,577,162,1439.2,7,3.17,1.06,0.294,71.7%,44.3%,10.3%,92.2,4.16,,4.21,4.19,20.2,95628500,95628500,3825140,1225000
2009,CIN,2314,6187,158,673,637,96,8.6%,18.2%,0.147,0.282,0.247,0.318,0.394,0.313,,84,5.2,-118.5,119.4,19.5,78,84,41,640,162,1458.1,6.6,3.56,1.16,0.283,74.4%,42.1%,10.9%,91.7,4.18,,4.63,4.5,8.2,73558500,73558500,3198196,1500000
2009,CLE,2188,6320,161,773,730,84,9.2%,19.2%,0.153,0.308,0.264,0.339,0.417,0.333,,100,-1.1,-0.7,-75.7,14.5,65,97,25,607,162,1434,6.19,3.75,1.15,0.305,68.9%,43.1%,10.3%,91.1,5.07,,4.73,4.69,9.9,81160566,81160566,3121560,2225000
2009,COL,2352,6241,190,804,760,106,10.6%,20.5%,0.18,0.305,0.261,0.343,0.441,0.341,,96,5.3,-29.7,22.8,18.9,92,70,45,646,162,1438.1,7.22,3.3,0.88,0.299,71.3%,47.3%,9.9%,92.6,4.24,,3.96,3.99,21,75201000,75201000,2785222,800000
2009,DET,2350,6234,183,743,718,72,8.7%,17.9%,0.156,0.294,0.26,0.331,0.416,0.328,,94,0.4,-48.5,-19.9,15,86,77,42,602,163,1447,6.85,3.69,1.13,0.293,73.2%,42.7%,10.6%,94.4,4.34,,4.53,4.45,17,115085145,115085145,4110184,2237500
2009,HOU,2340,6040,142,643,616,113,7.4%,16.4%,0.14,0.293,0.26,0.319,0.4,0.315,,89,-18,-99,37,12.7,74,88,39,659,162,1430,7.2,3.44,1.11,0.311,72.0%,45.6%,11.5%,92.5,4.54,,4.35,4.16,11.6,102996414,102996414,3814682,1550000
2009,KCR,2247,6103,144,686,657,88,7.5%,17.9%,0.146,0.298,0.259,0.318,0.405,0.318,,88,-18.9,-110.3,-82,2.2,65,97,34,588,162,1426,7.28,3.79,1.05,0.307,68.0%,43.8%,10.0%,92.6,4.83,,4.36,4.38,14.9,70519333,70519333,2712282,1600000
2009,LAA,2246,6305,173,883,841,148,8.7%,16.7%,0.156,0.322,0.285,0.35,0.441,0.346,,108,8.6,75.5,-5.4,29.1,97,65,51,596,162,1445,6.61,3.26,1.12,0.301,72.4%,41.7%,10.1%,91.8,4.45,,4.45,4.46,13.7,113709000,113709000,4061036,1800000
2009,LAD,2352,6385,145,780,739,116,9.5%,16.7%,0.141,0.309,0.27,0.346,0.412,0.332,,102,4,18.7,55.4,27.4,95,67,44,688,162,1473.1,7.77,3.57,0.78,0.275,74.9%,43.7%,8.1%,92.8,3.41,,3.8,4.07,18.6,100414592,100414592,4016584,1250000
2009,MIA,2394,6312,159,772,727,75,9.0%,19.4%,0.148,0.316,0.268,0.34,0.416,0.332,,97,4.5,-16.7,12,19.3,87,75,45,692,162,1446.1,7.77,3.74,1,0.298,70.7%,43.3%,9.9%,92.8,4.32,,4.15,4.18,14.1,36834000,36834000,1315500,470000
2009,MIL,2321,6296,182,785,757,68,9.7%,19.6%,0.164,0.305,0.263,0.341,0.426,0.336,,103,-9.6,10.2,38.9,24.6,80,82,44,674,162,1435,6.92,3.81,1.3,0.295,71.9%,42.6%,12.0%,90.9,4.84,,4.84,4.54,5.2,80182502,80182502,3083942,1347500
2009,MIN,2315,6346,172,817,770,85,9.2%,16.1%,0.155,0.306,0.274,0.345,0.429,0.338,,104,15.3,42.9,-41.4,22.4,87,76,48,643,163,1453,6.52,2.89,1.15,0.301,72.0%,40.9%,9.7%,92.4,4.5,,4.39,4.45,12.5,65299266,65299266,2251699,525000
2009,NYM,2377,6159,95,671,631,122,8.5%,15.1%,0.124,0.307,0.27,0.335,0.394,0.32,,94,-5.4,-48.2,-16.8,12.8,70,92,39,673,162,1426,6.51,3.89,1,0.292,71.8%,42.5%,9.1%,91.9,4.46,,4.5,4.66,10.4,149373987,149373987,5334785,2612500
2009,NYY,2369,6449,244,915,881,111,10.3%,15.7%,0.194,0.306,0.283,0.362,0.478,0.365,,117,0.2,137.5,-25.5,33.8,103,59,51,623,162,1450,7.82,3.56,1.12,0.29,71.9%,42.3%,11.1%,93.4,4.28,,4.32,4.17,19.3,201449189,201449189,7748046,5200000
2009,OAK,2306,6247,135,759,723,133,8.4%,16.7%,0.135,0.298,0.262,0.328,0.397,0.32,,94,12.8,-38,-34.9,14.6,75,87,38,650,162,1447.1,6.99,3.25,0.97,0.302,70.3%,44.1%,9.2%,91.4,4.29,,4.1,4.24,18,62310000,62310000,2225357,410000
2009,PHI,2285,6338,224,820,788,119,9.3%,18.2%,0.189,0.286,0.258,0.334,0.447,0.339,,103,20,42.5,78.4,32,93,69,44,621,162,1455.2,7.13,3.02,1.17,0.296,75.0%,40.8%,11.0%,91.1,4.16,,4.36,4.22,12.4,113004046,113004046,4185335,2500000
2009,PIT,2195,6058,125,636,612,90,8.2%,18.9%,0.135,0.296,0.252,0.318,0.387,0.31,,86,-6.2,-113,27.8,10.5,62,99,28,617,161,1418.1,5.83,3.57,0.96,0.3,70.6%,43.8%,9.1%,92.3,4.59,,4.48,4.63,12.6,48693000,48693000,1872808,1062500
2009,SDP,2348,6179,141,638,605,82,9.5%,19.1%,0.138,0.284,0.242,0.321,0.381,0.309,,93,-10.4,-67.1,28.9,15.5,75,87,45,689,162,1450.2,7.36,3.74,1.04,0.294,70.9%,43.5%,10.1%,91,4.37,,4.3,4.29,11.1,43734200,43734200,1561936,466200
2009,SEA,2150,6113,160,640,613,89,6.9%,17.9%,0.144,0.293,0.258,0.314,0.402,0.313,,89,-4.5,-87,40,16.8,85,77,49,572,162,1452.2,6.46,3.31,1.07,0.272,73.4%,41.2%,9.7%,92.2,3.87,,4.39,4.46,17.5,98904166,98904166,3532292,661250
2009,SFG,2304,6057,122,657,612,78,6.5%,19.1%,0.132,0.302,0.257,0.309,0.389,0.305,,83,10,-118.1,94,16.6,88,74,41,619,162,1446,8.1,3.63,0.87,0.279,75.5%,43.0%,9.1%,92.5,3.55,,3.85,3.99,19.7,83026450,83026450,2965230,477500
2009,STL,2358,6168,160,730,694,75,8.6%,16.9%,0.152,0.296,0.263,0.332,0.415,0.325,,98,13.4,-1.6,50,24.2,91,71,43,643,162,1440.2,6.55,2.87,0.77,0.292,73.2%,49.8%,8.7%,92.4,3.66,,3.82,4,17.5,88528409,88528409,3278830,950000
2009,TBR,2345,6223,199,803,765,194,10.3%,19.7%,0.177,0.303,0.263,0.343,0.439,0.342,,109,21.6,90.5,41.8,35.1,84,78,41,672,162,1427.1,7.09,3.25,1.15,0.289,71.2%,41.5%,10.5%,92.5,4.36,,4.37,4.3,12.4,63313034,63313034,2183208,1290000
2009,TEX,2158,6127,224,784,748,149,7.7%,20.5%,0.185,0.296,0.26,0.32,0.445,0.331,,92,9.1,-49.8,24.6,19,87,75,45,598,162,1434.2,6.37,3.33,1.07,0.288,72.1%,42.5%,10.0%,92.4,4.38,,4.49,4.5,14.9,68178798,68178798,2350993,555000
2009,TOR,2202,6362,209,798,766,73,8.6%,16.2%,0.174,0.29,0.266,0.333,0.44,0.337,,101,12.2,21.5,-50,19.5,75,87,25,607,162,1451,7.33,3.42,1.12,0.308,72.2%,45.0%,11.6%,91.8,4.47,,4.35,4.13,15.6,80538300,80538300,2876368,932500
2009,WSN,2401,6273,156,710,685,73,9.8%,19.3%,0.148,0.302,0.258,0.337,0.406,0.327,,96,-5.7,-37.9,-7.6,15.1,59,103,33,694,162,1424.1,5.76,3.97,1.09,0.296,67.9%,44.4%,10.3%,91.2,5.02,,4.82,4.8,4.9,60328000,60328000,2080276,500000
2010,ARI,2271,6183,180,713,691,86,9.5%,24.7%,0.166,0.312,0.25,0.325,0.416,0.325,,93,-8.3,-62.7,85.8,21.8,65,97,35,616,162,1432,6.72,3.44,1.32,0.296,70.1%,41.8%,12.0%,91.5,4.81,,4.76,4.35,2.7,60718166,60718166,2335314,1416666
2010,ATL,2376,6252,139,738,699,63,10.1%,18.2%,0.143,0.301,0.258,0.339,0.401,0.327,,100,-2.1,-2.9,41.9,23.6,91,71,41,652,162,1439.1,7.76,3.16,0.79,0.29,73.4%,49.9%,9.3%,93,3.57,,3.65,3.65,15.6,84423666,84423666,3126802,1150000
2010,BAL,2240,6109,133,613,577,76,6.9%,17.3%,0.127,0.296,0.259,0.316,0.386,0.31,,87,-21,-111.8,-11,9.6,66,96,35,616,162,1436.1,6.31,3.26,1.17,0.294,71.3%,42.1%,10.2%,92.2,4.59,,4.57,4.44,9.8,81612500,81612500,3138942,1325000
2010,BOS,2327,6356,211,818,782,68,9.2%,17.9%,0.183,0.299,0.268,0.339,0.451,0.345,,109,-7.2,59.7,-43.4,24.9,89,73,44,605,162,1456.2,7.46,3.58,0.94,0.292,70.8%,43.6%,9.0%,92.4,4.19,,4.08,4.13,15.7,162447333,162447333,5601632,3750000
2010,CHC,2307,6140,149,685,658,55,7.8%,20.1%,0.145,0.304,0.257,0.32,0.401,0.318,,90,-10.3,-81.7,29,13.8,75,87,40,644,162,1436.2,7.94,3.79,0.96,0.298,70.4%,43.3%,9.5%,91.6,4.24,,4.11,4.08,13.8,146609000,146609000,5429963,2125000
2010,CHW,2212,6118,177,752,710,160,7.6%,15.1%,0.152,0.292,0.268,0.332,0.42,0.332,,100,-8.1,-7.7,-56.3,15.7,88,74,43,569,162,1446.1,7.15,3.05,0.85,0.305,71.5%,44.9%,8.4%,92.8,4.09,,3.8,3.94,24,105530000,105530000,4058846,2500000
2010,CIN,2370,6285,188,790,761,93,8.3%,19.4%,0.164,0.314,0.272,0.338,0.436,0.34,,106,12.7,57.2,96.8,35.7,91,71,43,664,162,1453,7,3.25,0.98,0.288,73.6%,42.9%,9.4%,92.4,4.02,,4.12,4.13,12.8,71761542,71761542,2760059,485000
2010,CLE,2255,6165,128,646,601,91,8.8%,19.2%,0.13,0.293,0.248,0.322,0.378,0.311,,94,1.3,-40.7,-70.3,11,69,93,34,632,162,1433,6.07,3.59,0.92,0.297,71.4%,47.9%,9.3%,92.2,4.3,,4.4,4.41,9.7,61203966,61203966,2110482,427500
2010,COL,2379,6265,173,770,741,99,9.3%,20.3%,0.162,0.31,0.263,0.336,0.425,0.333,,91,9.3,-62,2.5,13.5,83,79,35,675,162,1442,7.7,3.28,0.87,0.302,70.8%,46.5%,9.6%,92.8,4.14,,3.83,3.8,21.6,84227000,84227000,2904379,1300000
2010,DET,2274,6312,152,751,717,69,8.7%,18.2%,0.147,0.311,0.268,0.335,0.415,0.33,,102,9.7,23.9,-18.7,23.6,81,81,32,578,162,1444.1,6.58,3.35,0.88,0.296,70.6%,43.8%,8.3%,94.1,4.29,,4.14,4.31,18,122864928,122864928,4550553,1500000
2010,HOU,2358,6005,108,611,577,100,6.9%,17.1%,0.115,0.285,0.247,0.303,0.362,0.295,,79,-6.4,-156.6,27.6,5.4,76,86,45,669,162,1439.1,7.57,3.43,0.88,0.305,71.0%,44.3%,8.8%,92.2,4.09,,3.89,3.97,15.5,92355500,92355500,3298411,1325000
2010,KCR,2190,6209,121,676,640,115,7.6%,14.6%,0.126,0.305,0.274,0.331,0.399,0.323,,98,-28.4,-42.1,-81.2,9.9,67,95,44,603,162,1436.2,6.48,3.45,1.1,0.304,68.6%,42.5%,9.8%,92.3,4.97,,4.48,4.41,9.3,71405210,71405210,2644637,1700000
2010,LAA,2236,6089,155,681,656,104,7.7%,17.6%,0.142,0.281,0.248,0.311,0.39,0.31,,94,-8.8,-54.2,-24.1,14.1,80,82,39,572,162,1449.1,7.02,3.51,0.92,0.292,72.9%,42.6%,8.5%,92.6,4.04,,4.11,4.24,13.5,104963866,104963866,3619444,2050000
2010,LAD,2310,6140,120,667,621,92,8.7%,19.3%,0.127,0.299,0.252,0.322,0.379,0.309,,92,1.3,-60.6,3.4,13.3,80,82,41,637,162,1441.2,7.95,3.36,0.84,0.287,70.9%,44.6%,8.6%,92.2,4.01,,3.76,3.87,16.8,95358016,95358016,3531778,1000000
2010,MIA,2300,6194,152,719,686,92,8.3%,22.2%,0.149,0.309,0.254,0.321,0.403,0.318,,92,22.5,-36.1,2.7,15.9,80,82,39,643,162,1438.1,7.31,3.44,0.84,0.301,71.3%,43.6%,8.1%,92.7,4.09,,3.92,4.11,16.1,57029719,57029719,2112212,550000
2010,MIL,2262,6304,182,750,710,81,8.7%,19.3%,0.161,0.304,0.262,0.335,0.424,0.334,,104,0.6,32.4,66.3,30,77,85,35,657,162,1439,7.87,3.64,1.08,0.308,70.0%,41.8%,10.3%,91.1,4.59,,4.21,4.07,7.4,81108278,81108278,2796837,1287500
2010,MIN,2290,6257,142,781,749,68,8.9%,15.5%,0.148,0.306,0.273,0.341,0.422,0.335,,106,-15.8,29.5,17.9,27.8,94,68,40,627,162,1452.2,6.49,2.37,0.96,0.299,73.4%,44.7%,9.2%,92.1,3.95,,3.91,3.93,17.3,97559166,97559166,3484256,1800000
2010,NYM,2348,6144,128,656,625,130,8.2%,17.8%,0.134,0.287,0.249,0.314,0.383,0.307,,89,10.6,-70.9,30.6,15.1,79,83,36,653,162,1453,6.85,3.38,0.84,0.296,74.9%,44.8%,8.4%,91.2,3.73,,4,4.14,14.1,134422942,134422942,4800819,1375000
2010,NYY,2313,6379,201,859,823,103,10.4%,17.8%,0.169,0.3,0.267,0.35,0.436,0.346,,112,12.1,101.5,-24.8,31.2,95,67,39,592,162,1442.1,7.2,3.37,1.12,0.281,74.0%,43.9%,10.7%,93.2,4.06,,4.34,4.15,16.4,206333389,206333389,8253336,5500000
2010,OAK,2255,6117,109,663,619,156,8.6%,17.3%,0.122,0.297,0.256,0.324,0.378,0.313,,95,17.8,-20.6,1,20.3,81,81,38,585,162,1431.2,6.73,3.22,0.96,0.274,75.1%,46.1%,9.7%,91.6,3.58,,4.13,4.08,13.7,51654900,51654900,1666287,420000
2010,PHI,2277,6291,166,772,736,108,8.9%,16.9%,0.153,0.292,0.26,0.332,0.413,0.327,,99,13.3,5.5,27.4,23.1,97,65,40,613,162,1456.1,7.31,2.57,1.04,0.289,75.3%,46.5%,10.6%,91.9,3.68,,3.93,3.75,16.6,141928379,141928379,5068871,2750000
2010,PIT,2327,5974,126,587,570,87,7.8%,20.2%,0.131,0.288,0.242,0.304,0.373,0.3,,84,-5.8,-119,-48.1,1.4,57,105,31,679,162,1411.2,6.54,3.43,1.06,0.311,67.4%,44.0%,10.0%,92.5,5,,4.45,4.35,6.4,34943000,34943000,1294185,452000
2010,SDP,2352,6148,132,665,630,124,8.8%,19.2%,0.125,0.29,0.246,0.317,0.371,0.304,,92,9.3,-50.2,91.9,23.6,90,72,49,661,162,1456.1,8,3.2,0.86,0.286,76.7%,46.0%,9.3%,91.7,3.41,,3.66,3.67,16.3,38507633,38507633,1426209,423700
