,Unnamed: 0,Season,Team,G_Bat,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP_x,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR_Bat,W,L,SV,G_Pitch,GS,IP,K/9,BB/9,HR/9,BABIP_y,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR_Pitch,OD,Current,AVG Salary,Median,Success_Score
321,321,1999,PHI,2206,6386,161,841,797,125,9.9%,16.9%,0.156,0.313,0.275,0.351,0.431,0.3429999999999999,,96,9.3,-27.9,73.4,24.2,77,85,32,603,162,1438.1,6.44,3.92,1.33,0.29,70.8%,,,,4.93,,5.05,,6.9,30516500.0,30516500.0,953641,352000,47.53
322,322,1999,PIT,2250,6234,171,775,735,112,9.2%,19.2%,0.16,0.301,0.259,0.3339999999999999,0.419,0.33,,88,2.6,-102.9,45.7,14.0,78,83,34,586,161,1433.1,6.8,3.97,1.0,0.296,70.7%,,,,4.35,,4.51,,14.9,24217666.0,24217666.0,691933,350000,48.45
323,323,1999,SDP,2305,6136,153,710,671,174,10.3%,19.1%,0.141,0.294,0.252,0.332,0.3929999999999999,0.322,,90,4.5,-77.1,61.1,17.6,74,88,43,564,162,1420.1,6.83,3.35,1.22,0.292,70.8%,,,,4.47,,4.57,,12.0,45932179.0,45932179.0,1640435,487500,45.68
324,324,1999,SEA,1915,6310,244,859,825,130,9.7%,17.4%,0.186,0.293,0.2689999999999999,0.3429999999999999,0.455,0.346,,105,5.8,47.4,-71.7,18.3,79,83,40,508,162,1433.2,6.15,4.29,1.2,0.313,69.6%,,,,5.25,,5.08,,9.1,44371336.0,44371336.0,1431333,400000,48.77
325,325,1999,SFG,2107,6449,188,872,828,109,10.8%,15.9%,0.163,0.301,0.271,0.356,0.434,0.347,,104,-3.4,30.2,-1.1,22.4,86,76,42,612,162,1456.1,6.65,4.05,1.2,0.29,70.9%,,,,4.71,,4.84,,9.8,46059557.0,46059557.0,1644984,740000,53.09
326,326,1999,STL,2275,6354,194,809,763,134,9.6%,18.9%,0.163,0.3,0.262,0.3379999999999999,0.426,0.3339999999999999,,92,5.2,-64.6,38.5,17.2,75,86,38,615,161,1445.1,6.38,4.15,1.0,0.301,69.7%,,,,4.76,,4.68,,14.0,46248195.0,46248195.0,1445256,520000,46.58
327,327,1999,TBR,1833,6272,145,772,728,73,8.7%,16.6%,0.1369999999999999,0.312,0.2739999999999999,0.3429999999999999,0.411,0.3329999999999999,,92,-7.5,-75.0,-71.2,6.8,69,93,45,615,162,1433.0,6.63,4.36,1.08,0.32,68.6%,,,,5.06,,4.84,,12.9,37812500.0,37812500.0,1112132,267500,42.59
328,328,1999,TEX,1807,6389,230,945,897,111,9.6%,14.7%,0.186,0.313,0.293,0.361,0.479,0.363,,109,-2.1,74.6,-20.4,26.3,95,67,47,601,162,1436.1,6.13,3.19,1.17,0.313,68.7%,,,,5.07,,4.6,,18.4,81301598.0,81301598.0,2803503,2225000,58.64
329,329,1999,TOR,1862,6370,212,883,856,119,9.1%,16.9%,0.177,0.311,0.28,0.352,0.457,0.353,,104,2.2,37.0,-10.1,23.7,84,78,39,539,162,1439.0,6.31,3.6,1.19,0.306,69.4%,,,,4.93,,4.77,,13.9,48165333.0,48165333.0,1505167,491666,51.85
330,330,2000,ARI,2103,6241,179,792,756,97,8.6%,15.6%,0.1639999999999999,0.29,0.265,0.3329999999999999,0.429,0.332,,88,-0.1,-102.7,59.2,15.6,85,77,38,552,162,1443.2,7.61,3.12,1.18,0.297,71.6%,,,,4.36,,4.28,,22.1,79230333.0,79230333.0,2829655,1779166,52.47
331,331,2000,ATL,2039,6275,179,810,758,148,9.5%,16.1%,0.157,0.302,0.271,0.346,0.429,0.3389999999999999,,96,4.6,-33.9,83.2,24.5,95,67,53,538,162,1440.1,6.83,3.02,1.03,0.288,71.9%,,,,4.06,,4.19,,22.3,82732500.0,82732500.0,2852845,1400000,58.64
332,332,2000,BAL,1901,6238,184,794,750,126,8.9%,14.4%,0.163,0.293,0.272,0.341,0.435,0.3379999999999999,,98,-3.9,-19.0,-38.4,15.3,74,88,33,558,162,1433.1,6.39,4.18,1.27,0.298,67.9%,,,,5.37,,5.01,,12.0,83141198.0,83141198.0,2866938,1850000,45.68
333,333,2000,BOS,2051,6371,167,792,755,43,9.6%,16.0%,0.156,0.297,0.267,0.341,0.423,0.3339999999999999,,92,-4.4,-76.1,21.3,16.4,85,77,46,587,162,1452.2,6.95,3.09,1.07,0.288,71.2%,,,,4.24,,4.29,,20.5,81210333.0,81210333.0,2707011,2000000,52.47
334,334,2000,CHC,2269,6397,183,764,722,93,9.9%,17.5%,0.155,0.288,0.256,0.335,0.411,0.327,,89,2.4,-95.0,47.8,15.7,65,97,39,583,162,1454.2,7.07,4.07,1.43,0.292,69.5%,,,,5.26,,5.11,,8.1,62129333.0,62129333.0,2004172,776000,40.12
335,335,2000,CHW,1791,6410,216,978,926,119,9.2%,15.0%,0.184,0.309,0.286,0.356,0.47,0.357,,106,5.3,58.5,-9.6,25.9,95,67,43,628,162,1450.1,6.44,3.81,1.21,0.296,70.3%,,,,4.67,,4.83,,16.5,31159000.0,31159000.0,1074448,285000,58.64
336,336,2000,CIN,2313,6373,200,825,794,100,8.8%,15.6%,0.173,0.299,0.2739999999999999,0.3429999999999999,0.447,0.341,,94,3.3,-46.5,89.9,24.3,85,77,42,550,163,1456.1,6.27,4.07,1.17,0.282,73.5%,,,,4.33,,4.88,,13.8,44217500.0,44217500.0,1700673,815000,52.47
337,337,2000,CLE,1930,6512,221,950,889,113,10.5%,16.2%,0.182,0.318,0.288,0.367,0.47,0.364,,109,7.8,89.1,-29.4,27.1,90,72,34,624,162,1442.1,7.57,4.16,1.08,0.312,71.0%,,,,4.84,,4.48,,20.4,76508334.0,76508334.0,2942628,1596333,55.56
338,338,2000,COL,2221,6453,161,968,905,131,9.3%,14.1%,0.161,0.322,0.294,0.362,0.455,0.353,,82,-1.0,-155.8,100.6,15.5,82,80,33,641,162,1430.0,6.3,3.7,1.39,0.302,69.4%,,,,5.29,,5.13,,16.4,61314190.0,61314190.0,2189793,1250000,50.62
339,339,2000,DET,1938,6343,177,823,785,83,8.9%,15.5%,0.163,0.303,0.275,0.3429999999999999,0.4379999999999999,0.341,,100,-0.1,-0.3,-15.3,19.7,79,83,44,591,162,1443.1,6.1,3.09,1.1,0.306,69.2%,,,,4.73,,4.5,,17.3,61740167.0,61740167.0,2058006,1175000,48.77
340,340,2000,HOU,2303,6444,249,938,900,114,10.4%,17.5%,0.1989999999999999,0.305,0.278,0.361,0.477,0.361,,105,-0.3,45.4,-10.9,23.0,72,90,30,572,162,1437.2,6.66,3.74,1.46,0.303,68.0%,,,,5.42,,5.14,,8.7,52081667.0,52081667.0,2083267,800000,44.44
341,341,2000,KCR,1875,6394,150,879,831,121,8.0%,13.1%,0.138,0.312,0.288,0.348,0.425,0.3379999999999999,,89,8.9,-82.8,33.1,17.1,77,85,29,491,162,1439.1,5.8,4.33,1.49,0.296,70.0%,,,,5.48,,5.54,,6.7,23682500.0,23682500.0,910865,462500,47.53
342,342,2000,LAA,1839,6373,236,864,837,93,9.5%,16.1%,0.193,0.303,0.28,0.352,0.472,0.356,,106,-4.5,49.9,52.7,31.3,82,80,46,603,162,1448.0,5.26,4.11,1.42,0.282,71.3%,,,,5.02,,5.46,,4.9,51266667.0,51266667.0,1767816,550000,50.62
343,343,2000,LAD,2057,6312,211,798,756,95,10.6%,17.2%,0.174,0.283,0.257,0.341,0.431,0.337,,99,0.5,-4.5,46.3,23.7,86,76,36,533,162,1445.0,7.19,3.74,1.1,0.283,73.3%,,,,4.1,,4.52,,16.5,90375953.0,90375953.0,2915353,1400000,53.09
344,344,2000,MIA,2213,6203,160,731,691,168,8.7%,19.1%,0.147,0.304,0.262,0.331,0.409,0.324,,89,9.1,-82.0,30.1,14.5,79,82,48,590,161,1429.2,6.62,4.09,1.06,0.298,71.0%,,,,4.59,,4.65,,13.1,19870000.0,19870000.0,709643,268500,49.07
345,345,2000,MIL,2207,6355,177,740,708,72,9.8%,19.6%,0.158,0.284,0.246,0.325,0.4029999999999999,0.319,,82,-5.1,-157.3,67.0,11.7,73,89,29,596,163,1466.1,5.94,4.47,1.07,0.291,71.6%,,,,4.63,,4.98,,10.3,35782833.0,35782833.0,1084328,350000,45.06
346,346,2000,MIN,1972,6283,116,748,711,90,8.8%,16.3%,0.1369999999999999,0.309,0.27,0.337,0.407,0.327,,86,-1.9,-121.7,-64.5,3.3,69,93,35,574,162,1432.2,6.55,3.24,1.33,0.314,69.1%,,,,5.16,,4.76,,13.3,15654500.0,15654500.0,626180,285000,42.59
347,347,2000,MON,2328,6153,178,738,705,58,7.7%,17.0%,0.165,0.299,0.266,0.326,0.432,0.327,,87,-9.8,-116.7,1.2,8.3,67,95,39,614,162,1424.2,6.39,3.66,1.14,0.309,66.9%,,,,5.14,,4.71,,13.8,33527666.0,33527666.0,1156126,325000,41.36
348,348,2000,NYM,2345,6328,198,807,761,66,10.7%,16.4%,0.1669999999999999,0.29,0.263,0.346,0.43,0.3389999999999999,,99,-7.2,-16.2,55.3,23.5,94,68,49,573,162,1450.0,7.22,3.56,1.02,0.286,71.8%,,,,4.16,,4.31,,19.1,79759762.0,79759762.0,3067683,2225000,58.02
349,349,2000,NYY,2061,6311,205,871,833,99,10.0%,16.0%,0.173,0.304,0.2769999999999999,0.354,0.45,0.35,,105,-1.5,37.1,-39.5,20.6,87,74,40,543,161,1424.1,6.57,3.65,1.12,0.29,69.2%,,,,4.76,,4.61,,17.5,92938260.0,92938260.0,3319224,1350000,54.04
350,350,2000,OAK,2066,6432,239,947,908,40,11.7%,18.0%,0.188,0.3,0.27,0.36,0.4579999999999999,0.356,,109,1.9,80.7,-62.9,22.8,91,70,43,542,161,1435.1,6.04,3.86,0.99,0.301,70.1%,,,,4.58,,4.61,,17.1,32121833.0,32121833.0,1147208,400000,56.52
351,351,2000,PHI,1954,6273,144,708,668,102,9.7%,17.8%,0.148,0.29,0.251,0.3289999999999999,0.4,0.32,,83,7.3,-137.5,51.5,11.8,65,97,34,575,162,1438.2,7.03,4.0,1.26,0.292,70.5%,,,,4.79,,4.81,,10.9,46947667.0,46947667.0,1618885,550000,40.12
352,352,2000,PIT,2202,6369,168,793,749,86,8.9%,16.2%,0.157,0.299,0.267,0.3389999999999999,0.424,0.3329999999999999,,91,-0.4,-82.5,-14.3,10.6,69,93,27,628,162,1449.0,6.65,4.42,1.01,0.308,68.5%,,,,4.94,,4.72,,13.2,26561667.0,26561667.0,1062467,450000,42.59
353,353,2000,SDP,2169,6291,157,752,714,131,9.6%,18.7%,0.148,0.294,0.254,0.33,0.402,0.321,,91,2.6,-77.5,30.9,15.3,76,86,46,605,162,1459.1,6.61,4.0,1.18,0.282,71.1%,,,,4.52,,4.84,,9.5,54971000.0,54971000.0,1832367,700000,46.91
354,354,2000,SEA,1985,6444,198,907,869,122,12.0%,16.7%,0.172,0.299,0.2689999999999999,0.361,0.442,0.352,,107,-0.5,64.5,12.0,28.8,91,71,44,545,162,1441.2,6.23,3.96,1.04,0.288,70.9%,,,,4.53,,4.65,,15.5,59215000.0,59215000.0,2277500,1475000,56.17
355,355,2000,SFG,2123,6418,226,925,889,79,11.0%,16.1%,0.1939999999999999,0.303,0.278,0.362,0.472,0.359,,112,-1.3,103.7,53.7,34.7,97,65,47,546,162,1444.1,6.7,3.88,0.94,0.297,71.9%,,,,4.21,,4.38,,16.4,53541000.0,53541000.0,1983000,1125000,59.88
356,356,2000,STL,2196,6369,235,887,841,87,10.6%,19.7%,0.185,0.308,0.27,0.356,0.455,0.353,,105,-5.2,36.0,82.1,31.2,95,67,37,548,162,1433.2,6.91,3.8,1.23,0.285,72.4%,,,,4.4,,4.77,,15.0,63093023.0,63093023.0,2253322,925000,58.64
357,357,2000,TBR,1887,6206,162,733,692,90,9.0%,16.5%,0.142,0.287,0.257,0.3289999999999999,0.3989999999999999,0.321,,83,-2.4,-141.8,-2.5,7.4,69,92,38,562,161,1431.1,6.0,3.35,1.24,0.299,69.9%,,,,4.86,,4.85,,13.6,64407910.0,64407910.0,2012747,537500,42.86
358,358,2000,TEX,1874,6364,173,848,806,69,9.1%,14.5%,0.163,0.31,0.283,0.352,0.446,0.347,,97,-7.0,-37.4,-76.8,10.2,71,91,39,577,162,1429.0,5.78,4.16,1.27,0.314,67.5%,,,,5.52,,5.21,,11.0,70785000.0,70785000.0,2621667,1100000,43.83
359,359,2000,TOR,1871,6326,244,861,826,89,8.3%,16.2%,0.1939999999999999,0.297,0.275,0.341,0.469,0.35,,101,2.9,9.4,-15.1,20.6,83,79,37,550,162,1437.1,6.12,3.51,1.22,0.31,67.7%,,,,5.17,,4.84,,14.1,46363332.0,46363332.0,1783205,716666,51.23
360,360,2001,ARI,2180,6349,208,818,776,71,9.2%,16.6%,0.175,0.294,0.267,0.341,0.442,0.336,,97,-2.6,-31.4,88.6,26.0,92,70,34,583,162,1459.2,8.0,2.84,1.2,0.284,74.7%,,,,3.88,,4.08,,21.8,85247999.0,85247999.0,3044571,1650000,56.79
361,361,2001,ATL,2141,6152,174,729,696,85,8.0%,16.9%,0.152,0.29,0.26,0.324,0.412,0.317,,89,-3.3,-88.9,99.8,20.9,88,74,41,573,162,1447.1,7.05,3.1,0.95,0.283,74.5%,,,,3.59,,3.96,,21.1,91936166.0,91936166.0,2965683,1200000,54.32
362,362,2001,BAL,1839,6151,136,687,663,133,8.4%,16.1%,0.131,0.278,0.248,0.319,0.38,0.306,,88,3.3,-91.5,-26.6,9.3,63,98,31,554,162,1432.1,5.89,3.32,1.22,0.289,69.6%,,,,4.7,,4.76,,9.9,74279540.0,74279540.0,2475985,1360000,39.13
363,363,2001,BOS,2035,6264,198,772,739,46,8.3%,18.1%,0.173,0.3,0.266,0.3339999999999999,0.439,0.332,,100,-6.3,-3.8,-67.4,14.2,82,79,48,585,161,1448.0,7.83,3.38,0.91,0.299,70.7%,,,,4.18,,3.94,,19.1,109675833.0,109675833.0,3427370,1962500,50.93
364,364,2001,CHC,2271,6219,194,777,748,67,9.3%,17.3%,0.1689999999999999,0.29,0.261,0.336,0.43,0.3289999999999999,,98,-2.6,-21.8,29.3,20.6,88,74,41,614,162,1437.0,8.42,3.44,1.03,0.294,72.7%,,,,4.03,,3.91,,22.2,64515833.0,64515833.0,2481378,2000000,54.32
365,365,2001,CHW,1906,6151,214,798,770,123,8.5%,16.2%,0.183,0.29,0.268,0.3339999999999999,0.451,0.337,,104,-1.3,28.4,-7.1,23.0,83,79,51,568,162,1433.1,5.78,3.14,1.14,0.285,69.9%,,,,4.55,,4.64,,13.4,65628667.0,65628667.0,2430691,975000,51.23
366,366,2001,CIN,2338,6222,176,735,690,103,7.5%,18.8%,0.157,0.301,0.262,0.324,0.419,0.321,,88,-3.1,-100.1,-7.2,9.3,66,96,35,623,162,1442.2,5.88,3.21,1.24,0.297,69.2%,,,,4.78,,4.7,,10.1,48784000.0,48784000.0,1876308,550000,40.74
367,367,2001,CLE,1901,6357,212,897,868,79,9.1%,16.9%,0.179,0.308,0.278,0.35,0.4579999999999999,0.347,,112,-2.4,90.7,-67.4,23.7,91,71,42,645,162,1446.2,7.58,3.56,0.92,0.315,68.1%,,,,4.65,,3.99,,21.1,92660001.0,92660001.0,2989032,2000000,56.17
368,368,2001,COL,2179,6394,213,923,874,132,8.0%,16.1%,0.191,0.322,0.292,0.354,0.483,0.357,,95,2.6,-41.9,102.6,26.5,73,89,26,636,162,1430.0,6.66,3.76,1.5,0.295,69.1%,,,,5.29,,5.13,,10.4,71541334.0,71541334.0,2751590,1208333,45.06
369,369,2001,DET,1841,6145,139,724,691,133,7.6%,15.8%,0.15,0.291,0.26,0.32,0.409,0.316,,94,-0.2,-45.2,-52.0,11.3,66,96,34,553,162,1429.1,5.41,3.48,1.13,0.307,68.8%,,,,5.01,,4.8,,6.7,49356167.0,49356167.0,1762720,432500,40.74
370,370,2001,HOU,2121,6325,208,847,805,64,9.2%,17.7%,0.18,0.304,0.271,0.347,0.451,0.3429999999999999,,101,-8.8,-1.9,36.1,23.6,93,69,48,567,162,1454.2,7.6,3.01,1.37,0.291,73.0%,,,,4.39,,4.48,,14.4,60387667.0,60387667.0,2236580,1300000,57.41
371,371,2001,KCR,1837,6176,152,729,691,100,6.6%,14.5%,0.143,0.291,0.266,0.318,0.409,0.314,,82,1.5,-135.4,35.8,11.3,65,97,30,558,162,1440.0,5.69,3.6,1.31,0.293,69.9%,,,,4.87,,5.0,,7.6,35422500.0,35422500.0,1265089,372500,40.12
372,372,2001,LAA,1824,6226,158,691,662,116,7.9%,16.1%,0.144,0.29,0.261,0.327,0.405,0.318,,93,0.3,-57.5,22.4,17.8,75,87,43,546,162,1437.2,5.93,3.29,1.05,0.286,72.6%,,,,4.2,,4.48,,14.0,47735168.0,47735168.0,1539844,350000,46.3
373,373,2001,LAD,2084,6169,206,758,714,89,8.4%,17.2%,0.17,0.2789999999999999,0.255,0.3229999999999999,0.425,0.322,,97,-0.7,-23.8,9.0,18.2,86,76,46,570,162,1450.2,7.52,3.25,1.14,0.286,71.8%,,,,4.25,,4.26,,16.4,109105953.0,109105953.0,3762274,1725000,53.09
374,374,2001,MIA,2034,6184,166,742,713,89,7.6%,18.5%,0.159,0.303,0.264,0.326,0.423,0.3229999999999999,,95,0.1,-38.4,52.7,21.2,76,86,32,592,162,1438.0,7.0,3.86,0.95,0.292,71.6%,,,,4.32,,4.29,,13.2,35562500.0,35562500.0,1185417,450000,46.91
375,375,2001,MIL,2303,6148,209,740,712,66,7.9%,22.8%,0.175,0.299,0.251,0.319,0.426,0.32,,90,-2.7,-85.2,31.8,14.5,68,94,28,651,162,1436.1,6.62,4.18,1.23,0.289,72.3%,,,,4.65,,4.9,,6.7,45099333.0,45099333.0,1555149,910000,41.98
376,376,2001,MIN,1791,6185,164,771,717,146,8.0%,17.5%,0.161,0.31,0.272,0.337,0.433,0.332,,99,-0.2,-5.2,13.0,21.8,85,77,45,564,162,1441.1,6.03,2.78,1.2,0.287,71.2%,,,,4.51,,4.48,,11.7,24130000.0,24130000.0,893704,260000,52.47
377,377,2001,MON,2165,6026,131,670,622,101,7.9%,17.8%,0.143,0.291,0.253,0.319,0.396,0.309,,79,-2.2,-172.0,-14.2,1.0,68,94,28,653,162,1431.1,6.94,3.3,1.19,0.302,70.1%,,,,4.69,,4.46,,14.0,34849500.0,34849500.0,1161650,310000,41.98
378,378,2001,NYM,2263,6156,147,642,608,66,8.9%,17.3%,0.1369999999999999,0.283,0.249,0.3229999999999999,0.387,0.309,,87,-7.9,-115.3,37.9,12.2,82,80,48,559,162,1445.2,7.41,2.73,1.16,0.29,72.4%,,,,4.08,,4.07,,17.2,93674428.0,93674428.0,3230153,1800000,50.62
379,379,2001,NYY,1867,6233,203,804,774,161,8.3%,16.6%,0.168,0.293,0.267,0.3339999999999999,0.435,0.332,,103,9.3,35.7,-73.8,17.3,95,65,57,523,161,1451.1,7.85,2.88,0.98,0.3,71.5%,,,,4.04,,3.79,,26.1,112287143.0,112287143.0,3622166,1600000,59.38
380,380,2001,OAK,1830,6385,199,884,835,68,10.0%,16.0%,0.175,0.288,0.264,0.345,0.439,0.3379999999999999,,108,0.6,64.5,0.4,28.0,102,60,44,578,162,1463.1,6.87,2.71,0.94,0.282,74.0%,,,,3.59,,3.88,,23.9,33810750.0,33810750.0,1252250,350000,62.96
381,381,2001,PHI,2083,6219,164,746,708,153,8.9%,18.1%,0.154,0.297,0.26,0.3289999999999999,0.414,0.321,,92,9.9,-52.1,81.8,22.9,86,76,47,635,162,1445.1,6.76,3.28,1.06,0.287,72.9%,,,,4.16,,4.31,,13.6,41663833.0,41663833.0,1602455,750000,53.09
382,382,2001,PIT,2199,6027,161,657,618,93,7.7%,18.4%,0.146,0.281,0.247,0.313,0.3929999999999999,0.306,,80,-13.3,-167.4,38.4,6.7,62,100,36,572,162,1416.1,5.77,3.49,1.06,0.293,66.9%,,,,5.05,,4.63,,9.0,57760833.0,57760833.0,1863253,795000,38.27
383,383,2001,SDP,2259,6278,161,789,753,129,10.8%,20.3%,0.147,0.297,0.252,0.336,0.3989999999999999,0.321,,97,6.4,-16.6,-7.1,17.7,79,83,46,584,162,1440.2,6.8,2.97,1.37,0.293,71.0%,,,,4.52,,4.62,,8.1,38882833.0,38882833.0,1440105,350000,48.77
384,384,2001,SEA,2043,6474,169,927,881,174,9.5%,15.3%,0.157,0.32,0.288,0.36,0.445,0.347,,116,16.2,143.0,84.6,44.4,116,46,56,553,162,1465.0,6.46,2.86,0.98,0.26,74.8%,,,,3.54,,4.12,,18.9,74720834.0,74720834.0,2668601,1925000,71.6
385,385,2001,SFG,2231,6408,235,799,775,57,9.8%,17.0%,0.1939999999999999,0.29,0.266,0.342,0.46,0.341,,108,-7.2,60.2,46.3,30.9,90,72,47,601,162,1463.1,6.64,3.56,0.89,0.29,70.5%,,,,4.19,,4.12,,16.6,63280167.0,63280167.0,2343710,1300000,55.56
386,386,2001,STL,2300,6177,199,814,768,91,8.6%,17.6%,0.172,0.302,0.27,0.3389999999999999,0.441,0.335,,101,2.7,11.2,103.0,31.1,93,69,38,646,162,1435.1,6.79,3.3,1.23,0.281,76.1%,,,,3.96,,4.57,,12.2,78333333.0,78333333.0,2701149,1500000,57.41
387,387,2001,TBR,1750,6104,121,672,645,115,7.5%,18.3%,0.13,0.303,0.258,0.32,0.3879999999999999,0.309,,86,0.1,-105.1,-41.0,6.4,62,100,30,532,162,1423.2,6.51,3.6,1.31,0.296,68.0%,,,,4.96,,4.85,,6.5,56980000.0,56980000.0,2110370,700000,38.27
388,388,2001,TEX,1897,6388,246,890,844,97,8.6%,17.1%,0.195,0.3,0.275,0.344,0.471,0.349,,108,5.2,70.8,-61.8,22.4,73,89,37,572,162,1438.1,5.95,3.73,1.39,0.312,67.4%,,,,5.71,,5.11,,5.8,88633500.0,88633500.0,2859145,800000,45.06
389,389,2001,TOR,1859,6284,195,767,728,156,7.5%,17.4%,0.1669999999999999,0.293,0.263,0.325,0.43,0.324,,94,7.0,-38.9,-18.5,15.7,80,82,41,633,162,1462.2,6.41,3.02,1.02,0.306,72.4%,,,,4.28,,4.25,,18.0,76895999.0,76895999.0,2746286,2191666,49.38
390,390,2002,ARI,2331,6318,165,819,783,92,10.2%,16.1%,0.156,0.298,0.267,0.346,0.423,0.335,,97,1.8,-21.0,36.6,22.1,98,64,40,584,162,1446.2,8.11,2.62,1.06,0.289,72.7%,43.6%,11.5%,,3.93,,3.67,3.56,26.4,102819999.0,102819999.0,3115758,2000000,60.49
391,391,2002,ATL,2319,6224,164,708,669,76,9.0%,16.5%,0.15,0.29,0.26,0.331,0.409,0.322,,94,-7.9,-57.8,60.4,20.5,101,59,57,630,161,1467.1,6.49,3.4,0.75,0.271,77.2%,45.7%,8.5%,,3.13,,3.83,4.11,19.8,93470367.0,93470367.0,3015173,600000,63.12
392,392,2002,BAL,2217,6096,165,667,636,110,7.4%,16.3%,0.157,0.271,0.246,0.309,0.4029999999999999,0.311,,90,-1.2,-77.5,5.0,13.5,67,95,31,569,162,1450.2,6.0,3.41,1.29,0.286,73.3%,45.5%,13.2%,,4.46,,4.74,4.37,8.8,60493487.0,60493487.0,1890421,300000,41.36
393,393,2002,BOS,2172,6332,177,859,810,80,8.6%,14.9%,0.168,0.302,0.2769999999999999,0.345,0.444,0.3429999999999999,,107,-0.4,54.5,-28.8,24.2,93,69,51,500,162,1446.0,7.2,2.68,0.91,0.282,72.1%,45.2%,9.7%,,3.75,,3.74,3.87,22.6,108366060.0,108366060.0,3612202,2287500,57.41
394,394,2002,CHC,2294,6242,200,706,676,63,9.4%,20.3%,0.1669999999999999,0.283,0.246,0.321,0.413,0.32,,93,-7.0,-59.2,27.5,17.1,67,95,23,552,162,1441.1,8.32,3.78,1.04,0.296,70.9%,42.2%,11.4%,,4.3,,4.0,3.91,17.5,75690833.0,75690833.0,2703244,1462500,41.36
395,395,2002,CHW,2208,6208,217,856,819,75,8.9%,15.3%,0.181,0.287,0.268,0.3379999999999999,0.449,0.342,,105,-1.2,40.1,-26.9,22.5,81,81,35,585,162,1423.0,5.98,3.34,1.2,0.2789999999999999,69.5%,42.1%,11.3%,,4.57,,4.61,4.51,14.0,57052833.0,57052833.0,2113068,575000,50.0
396,396,2002,CIN,2353,6254,169,709,678,116,9.3%,19.0%,0.155,0.293,0.253,0.33,0.408,0.322,,91,1.2,-73.9,36.4,16.6,78,84,42,624,162,1453.2,6.07,3.41,1.07,0.293,71.5%,45.8%,11.5%,,4.29,,4.41,4.3,11.3,45050390.0,45050390.0,1501680,500000,48.15
397,397,2002,CLE,2236,6099,192,739,706,52,8.9%,16.4%,0.163,0.271,0.249,0.321,0.412,0.32,,95,-12.3,-53.6,-50.4,10.4,74,88,34,583,162,1424.2,6.68,3.81,0.9,0.31,67.6%,45.4%,9.7%,,4.91,,4.16,4.29,15.3,78909449.0,78909449.0,2630315,1650000,45.68
398,398,2002,COL,2393,6165,152,778,726,103,8.1%,16.9%,0.149,0.311,0.2739999999999999,0.337,0.423,0.331,,82,-0.4,-138.4,34.1,9.6,73,89,43,668,162,1426.2,5.8,3.67,1.42,0.292,69.1%,43.6%,13.9%,,5.21,,5.08,4.6,6.5,56851043.0,56851043.0,2105594,600000,45.06
399,399,2002,DET,2096,5920,124,575,546,65,6.1%,17.5%,0.132,0.283,0.248,0.3,0.379,0.297,,82,-9.4,-143.6,-68.1,-1.0,55,106,33,533,161,1414.0,5.05,2.95,1.04,0.302,66.4%,42.3%,9.3%,,4.94,,4.45,4.67,11.2,55048000.0,55048000.0,1966000,1000000,34.16
400,400,2002,HOU,2342,6252,167,749,719,71,9.4%,17.9%,0.156,0.3,0.262,0.3379999999999999,0.417,0.3289999999999999,,94,-6.2,-50.9,33.4,18.6,84,78,43,642,162,1445.0,7.59,3.4,0.94,0.3,73.3%,44.6%,10.5%,,4.0,,3.88,3.91,19.3,63448417.0,63448417.0,2349941,500000,51.85
401,401,2002,KCR,2248,6206,140,737,695,140,8.4%,14.8%,0.143,0.282,0.256,0.3229999999999999,0.3979999999999999,0.316,,85,10.9,-104.1,-35.1,7.2,62,100,30,583,162,1441.0,5.68,3.57,1.32,0.296,69.0%,43.1%,12.6%,,5.21,,4.91,4.62,7.5,47257000.0,47257000.0,1629552,800000,38.27
402,402,2002,LAA,2307,6327,152,851,811,117,7.3%,12.7%,0.15,0.303,0.282,0.341,0.433,0.336,,105,12.5,49.4,16.5,28.2,99,63,54,562,162,1452.1,6.19,3.15,1.05,0.2689999999999999,75.6%,41.0%,9.9%,,3.69,,4.25,4.36,16.1,61721667.0,61721667.0,2204345,450000,61.11
403,403,2002,LAD,2302,6146,155,713,693,96,7.0%,15.3%,0.146,0.291,0.264,0.32,0.409,0.317,,96,-3.5,-36.0,73.4,23.7,92,70,56,585,162,1457.2,6.99,3.43,1.02,0.27,75.5%,42.5%,10.7%,,3.69,,4.12,4.11,16.4,94850953.0,94850953.0,3648114,1950000,56.79
404,404,2002,MIA,2319,6263,146,699,653,177,9.5%,18.0%,0.142,0.301,0.261,0.337,0.4029999999999999,0.3229999999999999,,97,5.4,-14.7,1.7,19.1,79,83,36,623,162,1456.1,6.82,3.9,0.93,0.295,71.4%,43.1%,9.6%,,4.36,,4.21,4.36,11.8,41979917.0,41979917.0,1499283,737500,48.77
405,405,2002,MIL,2329,6083,139,627,597,94,8.2%,18.5%,0.1369999999999999,0.294,0.253,0.32,0.39,0.312,,86,-26.4,-131.8,33.0,9.9,56,106,32,608,162,1432.1,6.45,4.18,1.25,0.289,71.7%,42.1%,12.4%,,4.76,,4.86,4.61,4.8,50287833.0,50287833.0,1734063,1100000,34.57
